,location,bath,balcony,price,bhk,sqft
530,Attibele,1.0,0.0,19.55,1,782.0
532,Attibele,2.0,1.0,25.0,2,656.0
533,Attibele,1.0,1.0,11.5,1,400.0
534,Attibele,1.0,1.0,13.0,1,460.0
535,Attibele,2.0,1.0,11.5,1,418.0
536,Attibele,2.0,1.0,42.0,2,1000.0
537,Attibele,1.0,1.0,11.5,1,550.0
539,Attibele,1.0,1.0,10.0,1,410.0
540,Attibele,3.0,1.0,65.0,3,1700.0
541,Attibele,1.0,1.0,10.25,1,400.0
542,Attibele,2.0,1.0,25.0,2,656.0
543,Attibele,1.0,1.0,15.0,1,520.0
544,BEML Layout,2.0,1.0,55.0,2,1060.0
545,BEML Layout,3.0,2.0,85.0,3,2000.0
546,BEML Layout,2.0,3.0,45.0,2,999.0
547,BEML Layout,2.0,2.0,85.0,3,2000.0
548,BEML Layout,2.0,1.0,65.0,2,1194.0
549,BEML Layout,2.0,2.0,67.0,2,1200.0
550,BEML Layout,3.0,2.0,85.0,3,2000.0
551,BEML Layout,3.0,2.0,85.0,3,2000.0
552,BEML Layout,2.0,1.0,65.0,2,1194.0
553,BTM 2nd Stage,5.0,1.0,185.0,3,1260.0
554,BTM 2nd Stage,2.0,1.0,52.0,2,950.0
555,BTM 2nd Stage,2.0,2.0,80.0,2,1200.0
556,BTM 2nd Stage,2.0,2.0,70.0,2,1274.0
558,BTM 2nd Stage,2.0,1.0,48.0,2,1070.0
559,BTM 2nd Stage,2.0,2.0,80.0,2,1280.0
560,BTM 2nd Stage,2.0,2.0,70.0,2,1100.0
561,BTM 2nd Stage,2.0,2.0,58.0,2,1000.0
562,BTM 2nd Stage,5.0,3.0,416.0,5,2990.0
563,BTM 2nd Stage,2.0,2.0,55.0,2,1265.0
564,BTM 2nd Stage,3.0,3.0,220.0,3,2200.0
565,BTM 2nd Stage,4.0,1.0,325.0,3,2780.0
566,BTM 2nd Stage,2.0,0.0,360.0,3,2400.0
567,BTM 2nd Stage,2.0,2.0,56.0,2,965.0
568,BTM 2nd Stage,2.0,1.0,75.0,2,1147.0
569,BTM 2nd Stage,3.0,3.0,172.0,3,1750.0
570,BTM 2nd Stage,2.0,3.0,90.0,2,1400.0
571,BTM 2nd Stage,2.0,2.0,70.0,2,1200.0
572,BTM 2nd Stage,2.0,2.0,47.0,2,1100.0
573,BTM 2nd Stage,2.0,2.0,46.0,2,930.0
575,BTM 2nd Stage,3.0,2.0,345.0,3,2500.0
576,BTM Layout,2.0,2.0,63.0,2,1150.0
577,BTM Layout,6.0,3.0,165.0,6,3300.0
578,BTM Layout,2.0,2.0,81.0,3,1450.0
579,BTM Layout,2.0,3.0,75.0,3,1776.0
580,BTM Layout,3.0,2.0,79.0,3,1458.0
581,BTM Layout,2.0,1.0,51.5,2,935.0
582,BTM Layout,2.0,1.0,46.5,2,1020.0
583,BTM Layout,3.0,2.0,112.0,3,1600.0
584,BTM Layout,2.0,1.0,75.0,3,1300.0
585,BTM Layout,2.0,2.0,78.0,3,1540.0
586,BTM Layout,1.0,1.0,20.0,1,450.0
587,BTM Layout,2.0,2.0,56.81,2,1196.0
588,BTM Layout,2.0,2.0,99.0,3,1470.0
591,Babusapalaya,2.0,2.0,66.0,3,1611.0
593,Babusapalaya,3.0,3.0,75.0,3,1675.0
594,Babusapalaya,2.0,1.0,46.0,2,1141.0
595,Babusapalaya,2.0,2.0,57.0,2,1500.0
597,Babusapalaya,2.0,3.0,45.0,2,1050.0
598,Babusapalaya,2.0,1.0,45.9,2,1141.0
600,Babusapalaya,3.0,3.0,53.0,3,1230.0
601,Babusapalaya,2.0,1.0,40.0,2,1105.0
602,Babusapalaya,2.0,3.0,65.0,3,1410.0
603,Babusapalaya,2.0,1.0,55.99,2,1450.0
604,Babusapalaya,2.0,2.0,38.0,2,1100.0
606,Babusapalaya,2.0,1.0,33.84,2,1061.0
607,Babusapalaya,2.0,1.0,38.95,2,1061.0
608,Babusapalaya,2.0,1.0,34.0,2,1061.0
609,Babusapalaya,2.0,2.0,58.0,2,1245.0
610,Badavala Nagar,2.0,2.0,94.55,3,1494.0
611,Badavala Nagar,2.0,1.0,81.0,2,1274.0
612,Badavala Nagar,3.0,2.0,115.0,3,1842.0
613,Badavala Nagar,2.0,2.0,94.55,3,1494.0
614,Badavala Nagar,2.0,1.0,81.0,2,1274.0
615,Badavala Nagar,2.0,2.0,94.55,3,1494.0
616,Badavala Nagar,3.0,2.0,115.0,3,1842.0
617,Badavala Nagar,3.0,2.0,115.0,3,1842.0
618,Badavala Nagar,3.0,2.0,115.0,3,1842.0
619,Balagere,2.0,1.0,80.9,2,1210.0
620,Balagere,2.0,1.0,72.0,2,1210.0
621,Balagere,2.0,1.0,78.5,2,1205.0
622,Balagere,1.0,0.0,41.9,1,790.5
625,Balagere,2.0,1.0,68.38,2,1020.07
626,Balagere,2.0,1.0,81.0,2,1205.47
627,Balagere,2.0,1.0,65.0,2,1007.0
629,Balagere,2.0,1.0,74.0,2,1210.0
630,Balagere,2.0,1.0,83.0,2,1210.0
631,Balagere,1.0,1.0,45.0,1,675.0
632,Balagere,1.0,1.0,43.0,1,656.0
634,Balagere,2.0,1.0,64.0,2,1012.0
635,Balagere,2.0,1.0,62.0,2,1007.0
636,Balagere,2.0,1.0,67.0,2,1007.0
637,Balagere,2.0,1.0,66.0,2,1007.0
640,Balagere,1.0,1.0,34.18,1,645.0
643,Balagere,1.0,0.0,42.295,1,790.5
644,Balagere,2.0,1.0,65.0,2,1012.0
645,Balagere,1.0,1.0,38.77,1,656.0
646,Balagere,1.0,1.0,39.0,1,645.0
647,Balagere,1.0,1.0,41.0,1,645.0
648,Balagere,2.0,1.0,82.0,2,1210.0
649,Balagere,1.0,1.0,34.77,1,656.0
650,Balagere,2.0,1.0,73.87,2,1205.0
651,Balagere,2.0,1.0,70.0,2,1012.0
652,Balagere,2.0,1.0,68.0,2,1007.0
654,Balagere,2.0,1.0,79.0,2,1205.0
655,Balagere,2.0,1.0,68.0,2,1012.0
657,Banashankari,2.0,2.0,37.64,2,1077.0
658,Banashankari,2.0,1.0,88.64,3,1470.0
659,Banashankari,2.0,2.0,75.0,3,1300.0
660,Banashankari,3.0,2.0,115.0,3,1800.0
661,Banashankari,2.0,1.0,63.0,2,1125.0
663,Banashankari,2.0,2.0,80.0,2,1310.0
664,Banashankari,4.0,1.0,135.0,3,2600.0
665,Banashankari,2.0,1.0,170.0,3,1900.0
666,Banashankari,2.0,3.0,75.0,2,1260.0
667,Banashankari,2.0,2.0,46.79,2,1170.0
669,Banashankari,2.0,0.0,83.0,3,1350.0
671,Banashankari,2.0,1.0,78.0,2,1330.0
672,Banashankari,2.0,1.0,78.0,3,1400.0
673,Banashankari,3.0,2.0,125.0,3,1700.0
674,Banashankari,2.0,2.0,40.79,2,1020.0
675,Banashankari,2.0,1.0,63.98,2,1600.0
676,Banashankari,2.0,1.0,36.44,2,1041.0
677,Banashankari,1.0,1.0,200.0,1,2400.0
678,Banashankari,2.0,2.0,86.0,2,1390.0
679,Banashankari,2.0,3.0,70.0,2,1460.0
680,Banashankari,2.0,1.0,60.0,2,1200.0
681,Banashankari,2.0,2.0,80.0,2,1290.0
682,Banashankari,2.0,3.0,65.0,2,1186.0
683,Banashankari,3.0,2.0,101.0,3,1650.0
685,Banashankari,2.0,1.0,75.0,2,1181.0
686,Banashankari,2.0,2.0,90.0,2,1105.0
687,Banashankari,1.0,1.0,60.0,1,720.0
688,Banashankari,2.0,3.0,45.0,2,1040.0
689,Banashankari,2.0,2.0,77.0,2,1330.0
690,Banashankari,2.0,3.0,49.0,2,1200.0
691,Banashankari,2.0,2.0,67.0,2,1185.0
692,Banashankari,2.0,1.0,50.0,2,1000.0
693,Banashankari,3.0,2.0,90.75,3,1650.0
694,Banashankari,3.0,2.0,101.0,3,1650.0
695,Banashankari,2.0,2.0,80.43,2,1310.0
696,Banashankari,1.0,0.0,27.0,2,600.0
697,Banashankari,2.0,2.0,87.8,2,1430.0
698,Banashankari,2.0,1.0,42.83,2,1020.0
700,Banashankari,3.0,3.0,80.0,3,1540.0
701,Banashankari,3.0,2.0,115.0,3,1683.0
702,Banashankari,3.0,2.0,125.0,3,1800.0
703,Banashankari,2.0,1.0,41.13,2,1175.0
705,Banashankari,2.0,2.0,50.75,2,1450.0
706,Banashankari,3.0,3.0,108.0,3,1770.0
707,Banashankari,3.0,2.0,125.0,3,1800.0
710,Banashankari,3.0,2.0,74.52,3,1200.0
711,Banashankari,2.0,1.0,63.0,2,1100.0
712,Banashankari,2.0,2.0,40.79,2,1020.0
713,Banashankari,2.0,3.0,75.0,2,1260.0
715,Banashankari,3.0,2.0,85.0,3,1426.0
716,Banashankari Stage II,2.0,2.0,150.0,2,1700.0
717,Banashankari Stage II,2.0,1.0,150.0,4,1200.0
718,Banashankari Stage II,2.0,1.0,120.0,3,1500.0
719,Banashankari Stage II,3.0,2.0,510.0,5,2400.0
720,Banashankari Stage II,2.0,2.0,59.52,3,1240.0
721,Banashankari Stage II,2.0,2.0,110.0,2,1250.0
722,Banashankari Stage II,2.0,1.0,95.0,3,1260.0
723,Banashankari Stage II,2.0,2.0,300.0,3,2400.0
724,Banashankari Stage II,2.0,1.0,100.0,2,1400.0
725,Banashankari Stage II,3.0,2.0,425.0,5,2800.0
726,Banashankari Stage II,3.0,2.0,450.0,3,3000.0
727,Banashankari Stage II,2.0,1.0,198.0,3,1200.0
728,Banashankari Stage II,2.0,1.0,125.0,2,1245.0
729,Banashankari Stage III,2.0,1.0,58.7,3,1305.0
730,Banashankari Stage III,2.0,3.0,58.4,2,1145.0
731,Banashankari Stage III,3.0,2.0,118.0,3,1650.0
732,Banashankari Stage III,4.0,1.0,240.0,4,2400.0
733,Banashankari Stage III,2.0,2.0,68.0,3,1350.0
735,Banashankari Stage III,2.0,1.0,59.0,3,1305.0
736,Banashankari Stage III,2.0,1.0,60.0,3,1305.0
737,Banashankari Stage III,2.0,0.0,42.0,2,1200.0
738,Banashankari Stage III,2.0,1.0,59.0,3,1305.0
739,Banashankari Stage III,3.0,1.0,75.48,3,1480.0
740,Banashankari Stage III,2.0,1.0,59.0,3,1305.0
741,Banashankari Stage III,2.0,0.0,111.0,2,1304.0
742,Banashankari Stage III,6.0,2.0,150.0,6,3000.0
743,Banashankari Stage III,2.0,1.0,50.0,2,1085.0
744,Banashankari Stage III,2.0,2.0,100.0,3,1500.0
745,Banashankari Stage III,3.0,1.0,147.0,4,2100.0
746,Banashankari Stage III,2.0,2.0,95.0,3,1420.0
747,Banashankari Stage V,2.0,1.0,58.5,3,1300.0
748,Banashankari Stage V,2.0,2.0,49.0,3,1305.0
749,Banashankari Stage V,2.0,2.0,35.77,2,1035.0
750,Banashankari Stage V,2.0,1.0,61.0,3,1355.0
751,Banashankari Stage V,3.0,3.0,47.57,3,1510.0
752,Banashankari Stage V,3.0,2.0,51.98,3,1650.0
753,Banashankari Stage V,3.0,2.0,51.35,3,1630.0
754,Banashankari Stage V,3.0,3.0,47.57,3,1510.0
755,Banashankari Stage V,2.0,2.0,49.0,3,1315.0
756,Banashankari Stage V,3.0,2.0,48.51,3,1540.0
757,Banashankari Stage V,2.0,1.0,41.5,2,920.0
758,Banashankari Stage VI,2.0,0.0,59.935,2,1177.5
759,Banashankari Stage VI,4.0,3.0,190.0,4,4800.0
760,Banashankari Stage VI,4.0,2.0,89.0,4,2800.0
761,Banashankari Stage VI,4.0,2.0,195.0,4,2200.0
762,Banashankari Stage VI,2.0,1.0,59.0,2,1160.0
763,Banashankari Stage VI,2.0,1.0,59.47,2,1180.0
764,Banashankari Stage VI,2.0,1.0,71.73,3,1423.0
765,Banashankari Stage VI,3.0,1.0,69.46,3,1392.0
766,Banashankari Stage VI,2.0,0.0,70.385,3,1410.5
767,Banashankari Stage VI,3.0,2.0,200.0,4,4800.0
768,Banaswadi,2.0,3.0,53.0,2,1184.0
769,Banaswadi,2.0,2.0,55.0,2,1145.0
770,Banaswadi,2.0,0.0,60.0,2,1250.0
771,Banaswadi,2.0,2.0,73.0,2,1365.0
772,Banaswadi,6.0,2.0,140.0,5,1903.0
773,Banaswadi,2.0,2.0,80.0,2,1222.0
774,Banaswadi,2.0,2.0,38.0,2,870.0
775,Banaswadi,2.0,3.0,60.0,2,1200.0
777,Banaswadi,1.0,0.0,35.0,1,527.0
778,Banaswadi,2.0,2.0,73.0,2,1340.0
779,Banaswadi,2.0,2.0,52.0,2,1008.0
780,Banaswadi,2.0,2.0,57.0,2,1105.0
781,Banjara Layout,2.0,2.0,70.0,2,1200.0
782,Banjara Layout,2.0,1.0,64.8,2,1050.0
783,Banjara Layout,3.0,3.0,59.5,2,753.0
784,Banjara Layout,4.0,0.0,140.0,3,2500.0
785,Bannerghatta,6.0,2.0,250.0,4,3012.0
786,Bannerghatta,3.0,3.0,110.0,3,1665.0
787,Bannerghatta,4.0,2.0,195.0,3,2370.0
788,Bannerghatta,2.0,1.0,66.0,2,1100.0
789,Bannerghatta,2.0,1.0,70.0,2,1113.0
790,Bannerghatta,2.0,2.0,73.2,2,1200.0
791,Bannerghatta,2.0,1.0,87.0,2,1070.0
792,Bannerghatta,3.0,2.0,124.0,3,1776.0
793,Bannerghatta,3.0,2.0,150.0,3,1776.0
794,Bannerghatta Road,2.0,1.0,65.0,2,1050.0
795,Bannerghatta Road,2.0,1.0,66.0,3,1170.0
796,Bannerghatta Road,1.0,1.0,33.32,1,595.0
797,Bannerghatta Road,3.0,2.0,95.0,3,1445.0
799,Bannerghatta Road,2.0,1.0,90.0,3,1460.0
801,Bannerghatta Road,2.0,1.0,66.02,2,1179.0
802,Bannerghatta Road,2.0,0.0,58.935,2,1122.5
803,Bannerghatta Road,2.0,1.0,45.0,2,793.0
804,Bannerghatta Road,2.0,2.0,78.0,2,1400.0
805,Bannerghatta Road,5.0,0.0,158.0,5,2700.0
806,Bannerghatta Road,2.0,0.0,50.0,2,1215.0
807,Bannerghatta Road,3.0,2.0,100.0,3,1654.0
808,Bannerghatta Road,2.0,0.0,55.0,2,1181.0
810,Bannerghatta Road,2.0,2.0,75.0,2,1200.0
812,Bannerghatta Road,1.0,1.0,31.83,1,595.0
813,Bannerghatta Road,2.0,1.0,51.0,2,1105.0
814,Bannerghatta Road,2.0,2.0,65.26,2,1255.0
816,Bannerghatta Road,3.0,2.0,82.0,3,1550.0
818,Bannerghatta Road,2.0,1.0,55.0,2,912.0
819,Bannerghatta Road,2.0,1.0,73.0,2,1218.0
820,Bannerghatta Road,2.0,1.0,65.12,2,1115.0
821,Bannerghatta Road,3.0,2.0,100.0,3,1893.0
822,Bannerghatta Road,3.0,2.0,95.0,3,1600.0
823,Bannerghatta Road,2.0,2.0,65.0,2,1275.0
824,Bannerghatta Road,2.0,1.0,39.0,2,892.0
826,Bannerghatta Road,2.0,2.0,70.0,2,1260.0
828,Bannerghatta Road,2.0,2.0,65.0,2,1150.0
831,Bannerghatta Road,2.0,0.0,38.0,2,950.0
832,Bannerghatta Road,2.0,1.0,80.0,2,1220.0
833,Bannerghatta Road,2.0,2.0,78.0,2,1130.0
834,Bannerghatta Road,3.0,1.0,83.22,3,1486.0
836,Bannerghatta Road,2.0,0.0,48.0,2,1015.0
837,Bannerghatta Road,2.0,1.0,61.0,2,1115.0
838,Bannerghatta Road,2.0,1.0,48.0,2,1136.0
839,Bannerghatta Road,2.0,2.0,69.0,3,1200.0
841,Bannerghatta Road,2.0,0.0,67.73,2,1302.5
842,Bannerghatta Road,2.0,2.0,65.0,2,1200.0
843,Bannerghatta Road,2.0,1.0,65.0,2,1240.0
845,Bannerghatta Road,3.0,0.0,84.29,3,1532.5
846,Bannerghatta Road,2.0,1.0,69.0,2,1268.0
847,Bannerghatta Road,2.0,2.0,87.0,3,1450.0
849,Bannerghatta Road,2.0,3.0,58.0,2,960.0
850,Bannerghatta Road,2.0,1.0,73.0,2,1275.0
852,Bannerghatta Road,2.0,1.0,71.0,2,1240.0
854,Bannerghatta Road,2.0,1.0,68.0,2,1215.0
855,Bannerghatta Road,2.0,1.0,68.0,2,1215.0
856,Bannerghatta Road,3.0,1.0,115.0,3,1894.0
859,Bannerghatta Road,2.0,2.0,60.16,2,1280.0
861,Bannerghatta Road,1.0,2.0,35.0,1,630.0
862,Bannerghatta Road,2.0,1.0,68.0,2,1215.0
863,Bannerghatta Road,3.0,1.0,76.18,3,1365.0
864,Bannerghatta Road,2.0,2.0,78.0,2,1115.0
867,Bannerghatta Road,3.0,3.0,90.0,3,1655.0
868,Bannerghatta Road,2.0,1.0,47.39,2,1247.0
869,Bannerghatta Road,2.0,0.0,49.49,2,1237.5
870,Bannerghatta Road,3.0,1.0,94.0,3,1650.0
871,Bannerghatta Road,2.0,1.0,65.0,2,905.0
872,Bannerghatta Road,2.0,1.0,50.0,2,1000.0
873,Bannerghatta Road,3.0,3.0,120.0,4,2185.0
874,Bannerghatta Road,2.0,1.0,45.0,2,1012.0
876,Bannerghatta Road,2.0,2.0,80.0,3,1460.0
877,Bannerghatta Road,2.0,3.0,85.0,2,1340.0
878,Bannerghatta Road,2.0,3.0,81.0,3,1520.0
880,Bannerghatta Road,2.0,1.0,61.0,2,1115.0
881,Bannerghatta Road,2.0,2.0,47.0,2,1154.0
882,Bannerghatta Road,2.0,1.0,44.5,2,1000.0
883,Bannerghatta Road,2.0,0.0,48.0,2,1250.0
884,Bannerghatta Road,3.0,2.0,105.0,3,1640.0
886,Bannerghatta Road,2.0,1.0,44.0,2,1012.0
889,Bannerghatta Road,3.0,2.0,96.0,3,1550.0
890,Bannerghatta Road,2.0,2.0,78.0,2,1200.0
891,Bannerghatta Road,3.0,1.0,125.0,3,1885.0
893,Bannerghatta Road,2.0,2.0,78.0,3,1450.0
894,Bannerghatta Road,1.0,1.0,31.2,1,700.0
897,Bannerghatta Road,2.0,1.0,58.0,2,905.0
899,Bannerghatta Road,3.0,3.0,122.0,3,1920.0
902,Bannerghatta Road,2.0,1.0,73.0,3,1270.0
903,Bannerghatta Road,3.0,2.0,120.0,3,1846.0
905,Bannerghatta Road,2.0,0.0,61.74,2,1122.5
906,Bannerghatta Road,3.0,3.0,95.0,3,1655.0
907,Bannerghatta Road,2.0,3.0,53.0,2,1206.0
908,Bannerghatta Road,2.0,2.0,55.0,2,1150.0
909,Bannerghatta Road,2.0,1.0,65.0,2,1215.0
910,Bannerghatta Road,2.0,2.0,47.35,2,1246.0
911,Bannerghatta Road,2.0,1.0,85.0,3,1470.0
912,Bannerghatta Road,2.0,2.0,45.0,2,1160.0
913,Bannerghatta Road,2.0,1.0,57.0,2,970.0
916,Basavangudi,2.0,2.0,105.0,2,1036.0
917,Basavangudi,4.0,3.0,260.0,4,2600.0
918,Basavangudi,2.0,2.0,160.0,3,1600.0
919,Basavangudi,2.0,2.0,145.0,2,1560.0
920,Basavangudi,3.0,2.0,195.0,3,1800.0
921,Basavangudi,2.0,3.0,93.0,2,1100.0
923,Basavangudi,2.0,1.0,103.0,2,1050.0
926,Basavangudi,2.0,3.0,124.0,2,1180.0
928,Basavangudi,2.0,3.0,120.0,2,1200.0
930,Basavangudi,3.0,2.0,250.0,4,2453.0
932,Basaveshwara Nagar,5.0,1.0,415.0,5,4500.0
933,Basaveshwara Nagar,3.0,3.0,145.0,3,1865.0
934,Basaveshwara Nagar,2.0,0.0,90.0,2,1200.0
935,Basaveshwara Nagar,4.0,1.0,310.0,5,2400.0
936,Basaveshwara Nagar,2.0,2.0,80.0,2,1200.0
937,Basaveshwara Nagar,2.0,1.0,60.0,2,900.0
938,Basaveshwara Nagar,3.0,3.0,150.0,3,1900.0
939,Basaveshwara Nagar,2.0,2.0,85.0,2,1200.0
940,Basaveshwara Nagar,2.0,1.0,70.0,2,1200.0
941,Battarahalli,2.0,1.0,65.0,2,1200.0
942,Battarahalli,3.0,2.0,89.61,3,1779.0
943,Battarahalli,2.0,1.0,50.0,2,1300.0
944,Battarahalli,3.0,2.0,97.42,3,1945.0
945,Battarahalli,3.0,2.0,100.0,3,1777.0
946,Battarahalli,2.0,3.0,43.0,2,1135.0
947,Battarahalli,2.0,2.0,45.0,2,1276.0
948,Battarahalli,3.0,2.0,94.36,3,1880.0
949,Battarahalli,2.0,1.0,62.0,2,1071.0
950,Battarahalli,2.0,1.0,43.0,2,1165.0
951,Battarahalli,2.0,2.0,82.89,2,1636.0
952,Battarahalli,3.0,2.0,90.0,3,1779.0
954,Battarahalli,2.0,2.0,38.37,2,1090.0
955,Battarahalli,3.0,2.0,104.0,3,2082.0
956,Battarahalli,3.0,2.0,103.0,3,2024.0
957,Battarahalli,2.0,1.0,49.0,2,1097.0
959,Begur,2.0,2.0,59.0,3,1419.0
960,Begur,3.0,2.0,75.0,3,1580.0
961,Begur,3.0,2.0,63.0,3,1559.0
962,Begur,2.0,2.0,47.1,3,1445.0
963,Begur,2.0,2.0,74.0,3,1475.0
964,Begur,4.0,2.0,185.0,3,3500.0
965,Begur,2.0,2.0,55.0,2,1100.0
966,Begur,2.0,3.0,65.0,2,1306.0
967,Begur,3.0,0.0,65.0,3,1304.0
968,Begur,2.0,2.0,60.0,3,1411.0
969,Begur,2.0,1.0,40.0,2,815.0
970,Begur,2.0,2.0,70.0,3,1443.0
971,Begur Road,2.0,2.0,44.0,2,1200.0
972,Begur Road,2.0,2.0,46.8,2,1200.0
973,Begur Road,2.0,2.0,44.0,2,1160.0
975,Begur Road,3.0,2.0,59.76,3,1615.0
976,Begur Road,2.0,2.0,43.2,2,1200.0
977,Begur Road,2.0,2.0,44.08,2,1160.0
978,Begur Road,2.0,2.0,45.0,2,1200.0
979,Begur Road,3.0,2.0,60.0,3,1615.0
980,Begur Road,2.0,3.0,53.0,3,1410.0
981,Begur Road,2.0,2.0,37.8,2,1200.0
982,Begur Road,2.0,2.0,40.59,2,1160.0
983,Begur Road,2.0,2.0,46.62,2,1260.0
984,Begur Road,3.0,2.0,58.14,3,1600.0
986,Begur Road,2.0,2.0,36.0,2,1160.0
987,Begur Road,2.0,3.0,70.0,3,1500.0
988,Begur Road,2.0,2.0,42.0,2,1160.0
989,Begur Road,2.0,2.0,39.06,2,1240.0
990,Begur Road,2.0,2.0,45.0,2,1200.0
991,Begur Road,2.0,3.0,55.0,3,1500.0
992,Begur Road,2.0,3.0,52.17,3,1410.0
994,Begur Road,3.0,1.0,74.4,3,1583.0
995,Begur Road,2.0,2.0,46.0,2,1170.0
996,Begur Road,2.0,2.0,42.92,2,1160.0
997,Begur Road,2.0,3.0,52.17,3,1410.0
999,Begur Road,2.0,2.0,59.76,3,1565.0
1000,Begur Road,2.0,2.0,42.0,2,1160.0
1002,Begur Road,2.0,3.0,53.58,3,1410.0
1003,Begur Road,2.0,2.0,45.0,2,1200.0
1004,Begur Road,2.0,2.0,42.6,2,1200.0
1005,Begur Road,2.0,2.0,42.0,2,1160.0
1006,Begur Road,2.0,3.0,42.69,2,1334.0
1007,Begur Road,2.0,2.0,57.91,3,1565.0
1008,Begur Road,2.0,2.0,45.6,2,1200.0
1009,Begur Road,2.0,2.0,43.13,2,1215.0
1010,Begur Road,2.0,2.0,36.54,2,1160.0
1012,Begur Road,2.0,2.0,44.4,2,1200.0
1014,Begur Road,2.0,1.0,39.69,2,1260.0
1015,Begur Road,6.0,0.0,118.0,4,2464.5
1016,Begur Road,2.0,2.0,44.0,2,1160.0
1018,Begur Road,2.0,1.0,42.0,2,952.0
1021,Begur Road,2.0,2.0,42.0,2,1200.0
1022,Begur Road,2.0,2.0,45.88,2,1240.0
1023,Begur Road,3.0,0.0,50.0,3,1200.0
1025,Begur Road,2.0,2.0,44.0,2,1200.0
1027,Begur Road,2.0,2.0,42.6,2,1100.0
1028,Begur Road,2.0,2.0,57.91,3,1565.0
1029,Begur Road,2.0,2.0,44.4,2,1200.0
1030,Begur Road,2.0,2.0,36.54,2,1160.0
1031,Begur Road,2.0,1.0,43.75,2,1215.0
1032,Begur Road,2.0,2.0,44.73,2,1200.0
1033,Begur Road,2.0,2.0,42.0,2,1160.0
1034,Begur Road,2.0,3.0,54.99,3,1410.0
1035,Bellandur,3.0,1.0,103.0,3,1767.0
1036,Bellandur,2.0,3.0,66.0,2,1205.0
1037,Bellandur,2.0,1.0,76.0,2,1250.0
1038,Bellandur,2.0,2.0,50.0,2,1000.0
1039,Bellandur,2.0,1.0,74.0,2,1281.0
1040,Bellandur,2.0,2.0,40.0,2,921.0
1042,Bellandur,2.0,2.0,98.0,3,1490.0
1046,Bellandur,2.0,2.0,60.0,2,1220.0
1047,Bellandur,2.0,2.0,82.0,2,1299.0
1048,Bellandur,2.0,2.0,56.0,2,900.0
1049,Bellandur,2.0,1.0,79.0,2,1350.0
1050,Bellandur,2.0,2.0,57.0,2,1286.0
1051,Bellandur,2.0,2.0,85.0,2,1457.0
1052,Bellandur,2.0,2.0,51.0,2,1195.0
1053,Bellandur,2.0,2.0,72.0,2,1050.0
1054,Bellandur,2.0,2.0,72.0,2,1310.0
1055,Bellandur,3.0,3.0,118.0,3,1785.0
1056,Bellandur,2.0,2.0,60.0,2,1051.0
1058,Bellandur,2.0,1.0,65.0,2,1060.0
1059,Bellandur,2.0,3.0,62.0,2,1100.0
1060,Bellandur,3.0,3.0,100.0,3,1685.0
1061,Bellandur,2.0,2.0,55.0,2,982.0
1062,Bellandur,2.0,1.0,59.0,2,1205.0
1063,Bellandur,2.0,1.0,58.0,2,1063.0
1064,Bellandur,2.0,2.0,59.99,2,1201.0
1065,Bellandur,2.0,2.0,65.0,2,1325.0
1066,Bellandur,2.0,2.0,87.0,2,1281.0
1068,Bellandur,2.0,1.0,52.0,2,1200.0
1069,Bellandur,3.0,2.0,120.0,3,1785.0
1070,Bellandur,2.0,2.0,48.0,2,1088.0
1071,Bellandur,2.0,2.0,85.0,2,1310.0
1072,Bellandur,3.0,3.0,90.0,2,1465.0
1073,Bellandur,3.0,2.0,109.0,3,1767.0
1074,Bellandur,2.0,1.0,46.79,2,1170.0
1075,Bellandur,2.0,1.0,69.44,2,1150.0
1076,Bellandur,3.0,2.0,92.0,2,1410.0
1077,Bellandur,2.0,1.0,60.0,2,1015.0
1079,Bellandur,3.0,3.0,101.0,3,1685.0
1080,Bellandur,3.0,3.0,105.0,3,1735.0
1081,Bellandur,3.0,3.0,115.0,3,1685.0
1082,Bellandur,2.0,1.0,51.0,2,1049.0
1084,Bellandur,2.0,1.0,63.0,2,1211.0
1085,Bellandur,3.0,2.0,110.0,3,1717.0
1087,Bellandur,2.0,1.0,47.39,2,1185.0
1088,Bellandur,2.0,1.0,62.0,2,1200.0
1092,Bellandur,2.0,2.0,48.0,2,960.0
1093,Bellandur,2.0,2.0,116.0,3,1690.0
1094,Bellandur,1.0,1.0,40.0,1,950.0
1095,Bellandur,2.0,1.0,45.0,2,850.0
1096,Bellandur,2.0,1.0,90.0,2,1454.0
1098,Bellandur,2.0,1.0,52.0,2,1195.0
1100,Bellandur,2.0,2.0,83.5,2,1260.0
1101,Bellandur,2.0,1.0,75.0,2,1047.0
1102,Benson Town,4.0,3.0,470.0,3,2850.0
1103,Benson Town,2.0,1.0,120.0,2,1300.0
1104,Benson Town,3.0,0.0,140.0,2,1567.0
1105,Benson Town,6.0,2.0,550.0,4,3633.0
1106,Benson Town,4.0,1.0,600.0,4,3569.0
1107,Benson Town,2.0,1.0,270.0,2,1688.12
1108,Benson Town,3.0,2.0,280.0,3,1805.0
1109,Benson Town,2.0,0.0,280.0,2,1688.0
1110,Bharathi Nagar,2.0,2.0,68.0,2,1322.0
1111,Bharathi Nagar,2.0,2.0,70.0,2,1351.0
1112,Bharathi Nagar,2.0,2.0,59.0,2,1384.0
1113,Bharathi Nagar,2.0,2.0,74.0,2,1351.0
1114,Bharathi Nagar,2.0,2.0,68.0,2,1432.0
